1,166,304,370,519,586,736,841,936,1084,1270,1335,1499,
1,6,104,277,428,544,597,768,909,916,1060,1193,1310,1475,1499,
1,160,314,488,605,736,847,978,1032,1203,1139,1218,1339,1499,
