1,175,281,472,430,249,389,529,745,855,877,1079,1262,1357,1499,
1,162,60,221,310,502,485,697,753,802,979,1054,1221,1414,1499,
1,56,180,378,574,694,839,991,1194,1208,1162,1325,1499,
