1,95,202,224,281,360,415,465,570,655,668,766,867,959,1059,1134,1208,1234,1328,1395,1499,
1,63,104,195,273,263,369,450,557,661,721,825,931,1021,1078,1183,1144,1242,1337,1409,1499,
1,60,133,100,188,273,357,434,440,452,550,555,570,675,760,837,940,1038,1059,1134,1188,1173,1237,1319,1318,1423,1499,
