1,73,27,50,116,223,365,430,546,695,657,751,807,841,990,1141,1268,1415,1499,
1,114,141,278,363,390,531,685,759,641,518,640,623,723,847,954,1046,1198,1338,1499,
1,113,234,282,326,302,421,475,551,575,676,840,898,969,1133,1299,1395,1499,
