1,126,253,292,368,435,445,551,694,816,954,1031,1163,1235,1263,1250,1289,1416,1499,
1,121,225,302,428,484,616,756,868,927,1065,1017,1080,1136,1181,1324,1451,1499,
1,63,123,179,247,382,497,620,591,590,729,829,919,1054,1197,1337,1404,1499,
