1,69,166,189,223,303,373,504,650,653,773,841,933,996,987,1140,1229,1307,1430,1499,
1,76,198,254,377,415,419,501,653,769,857,1005,1113,1247,1397,1499,
1,77,143,228,255,397,513,540,570,720,768,890,1035,1174,1215,1077,1168,1228,1366,1499,
