1,107,258,321,452,416,524,674,847,1007,1068,1183,1332,1499,
1,109,207,397,590,754,902,1082,909,884,976,863,1016,1130,1266,1336,1499,
1,37,125,262,314,440,621,776,807,1001,1147,1254,1385,1499,
