1,87,220,357,531,694,885,1033,1080,1202,1336,1499,
1,111,222,219,312,404,440,525,715,846,860,907,1088,1222,1194,1367,1499,
1,157,293,210,384,568,535,661,751,812,757,950,1105,1189,1207,1398,1499,
