1,111,149,288,398,434,493,535,603,577,696,651,766,900,1021,1090,1171,1302,1408,1499,
1,65,160,111,131,255,124,245,362,464,603,744,856,988,1129,1236,1331,1434,1499,
1,140,276,372,284,385,520,602,609,702,821,958,1096,1169,1149,1242,1342,1429,1499,
