1,30,168,342,492,656,633,673,825,991,1159,1185,1281,1443,1499,
1,69,78,22,110,266,419,538,692,848,1013,918,1032,1161,1327,1499,
1,92,260,351,280,447,550,694,817,853,1007,1038,1151,1206,1343,1499,
