1,109,159,310,399,412,425,454,586,607,749,894,950,972,1014,1108,1148,1273,1410,1499,
1,20,163,303,317,430,393,536,478,402,528,660,701,839,967,1070,1049,1063,1203,1347,1499,
1,48,137,266,380,518,590,596,693,810,841,803,910,992,969,1049,1080,1192,1270,1369,1499,
