1,60,38,111,184,202,170,229,252,308,297,371,408,466,462,438,508,578,648,652,719,665,725,796,839,849,879,820,867,940,906,960,1025,1092,1160,1232,1287,1351,1400,1472,1499,
1,5,44,99,155,207,254,210,251,322,342,412,400,445,447,476,549,605,673,745,814,774,803,873,850,864,890,932,976,1034,1106,1162,1237,1284,1342,1409,1450,1499,
1,7,67,105,34,88,145,186,238,276,348,395,366,433,485,550,605,679,726,786,831,906,920,954,949,887,953,1021,1093,1131,1169,1164,1207,1227,1297,1365,1438,1499,
