1,5,18,92,59,69,123,195,187,248,245,304,375,413,449,516,568,635,649,718,782,865,947,1027,1088,1091,1147,1217,1252,1268,1314,1397,1414,1443,1499,
1,80,132,207,284,337,378,408,402,475,462,387,455,488,547,616,695,777,860,930,935,956,920,985,1013,1050,1079,1108,1065,1097,1138,1150,1114,1137,1216,1263,1326,1315,1398,1438,1499,
1,68,111,167,98,156,212,271,268,347,403,332,399,401,450,484,525,584,665,730,799,805,853,829,852,867,846,874,932,1010,1069,1132,1129,1167,1186,1268,1251,1293,1366,1424,1499,
