1,183,23,211,43,132,300,393,475,632,769,939,1110,1160,1123,1321,1499,
1,123,205,139,264,294,325,513,673,871,1022,1108,1232,1344,1499,
1,23,123,225,176,305,352,359,514,644,778,902,971,1116,1256,1336,1499,
