1,96,281,419,435,614,717,774,963,1070,1194,1182,1356,1499,
1,132,34,167,316,501,669,787,948,1082,1214,1113,1261,1459,1499,
1,189,77,174,368,486,592,754,879,971,1152,1308,1499,
