1,108,150,337,149,28,212,391,191,312,507,605,760,961,1089,1275,1462,1499,
1,14,35,207,174,191,380,583,739,843,926,1068,1193,1076,1254,1401,1499,
1,134,187,138,257,453,514,712,808,751,856,844,979,1184,1351,1499,
