1,33,161,156,181,211,228,294,410,514,531,596,766,913,1067,1088,1248,1244,1343,1499,
1,84,104,254,210,332,467,439,464,633,704,851,970,1035,1177,1336,1499,
1,130,299,413,564,735,854,968,1117,1238,1316,1304,1421,1499,
