1,159,246,245,387,418,553,727,894,1003,1179,1334,1499,
1,160,290,428,591,648,809,607,811,1001,1091,1123,1249,1341,1499,
1,171,121,293,376,562,531,742,838,806,997,1123,1231,1296,1499,
