1,32,21,55,107,144,199,154,206,223,249,251,273,308,319,320,347,400,440,460,504,537,559,602,633,678,734,690,745,786,791,849,881,924,962,998,1053,1092,1130,1181,1208,1248,1301,1337,1387,1410,1457,1499,
1,16,73,96,137,194,223,258,315,331,368,376,385,391,404,451,468,520,531,576,620,670,672,717,770,800,846,872,901,956,1005,978,1031,1075,1073,1121,1163,1211,1251,1277,1330,1367,1353,1397,1393,1412,1455,1499,
1,52,76,128,178,232,284,322,352,380,433,455,459,497,525,512,563,616,661,701,747,793,800,851,897,895,904,914,972,996,1042,1075,1124,1146,1150,1180,1234,1287,1339,1395,1410,1428,1451,1499,
