1,0,90,185,195,366,457,585,653,819,726,864,894,924,989,1170,1139,1264,1327,1499,
1,47,201,291,414,579,749,868,739,893,899,1034,1174,1355,1499,
1,164,76,214,386,570,606,703,668,757,923,1066,1237,1419,1499,
