1,237,386,466,651,687,928,951,1125,1252,1499,
1,37,86,270,508,429,555,536,510,739,838,1077,1056,1190,1372,1499,
1,189,20,201,7,186,77,241,395,398,405,650,816,922,1139,1285,1499,
