1,42,52,279,390,173,239,306,554,453,661,781,1016,1264,1499,
1,219,390,358,564,594,806,856,1037,903,985,1166,1207,1246,1499,
1,253,304,505,708,718,975,1084,1068,1233,1344,1499,
