1,76,177,268,246,431,373,499,665,744,899,975,1140,1314,1499,
1,64,202,344,493,437,595,775,953,1135,1075,1200,1292,1361,1499,
1,189,251,390,459,557,736,695,833,991,1071,1163,1092,1256,1363,1499,
