1,18,52,99,168,145,201,269,329,402,416,412,438,505,539,578,642,707,773,748,814,858,920,983,998,1025,1082,1078,1118,1161,1150,1197,1210,1175,1180,1255,1315,1390,1440,1499,
1,61,133,205,229,245,319,351,426,401,382,420,444,499,571,633,687,683,724,798,769,823,831,878,948,998,1060,1041,1113,1130,1177,1228,1273,1308,1328,1377,1388,1424,1499,
1,20,19,85,101,163,207,274,287,233,272,314,343,396,445,516,590,638,697,707,714,787,855,895,924,970,936,973,1029,1041,1104,1149,1201,1251,1269,1323,1354,1399,1461,1499,
