1,187,297,415,576,724,896,973,1150,1169,1147,1234,1263,1427,1499,
1,43,133,302,374,493,485,445,616,781,918,1060,1222,1313,1499,
1,17,107,266,386,558,719,887,895,954,1060,1242,1379,1499,
