1,36,62,89,96,119,139,163,197,200,240,280,313,340,362,380,359,371,404,449,470,508,549,587,630,664,674,718,707,721,762,805,841,865,902,904,947,945,972,1011,1021,1064,1078,1111,1147,1170,1195,1220,1235,1256,1280,1275,1317,1333,1349,1366,1411,1432,1474,1499,
1,16,42,54,89,115,99,138,176,212,228,267,311,312,351,379,397,434,478,492,488,514,555,585,616,657,627,667,690,706,746,783,825,848,877,883,918,955,962,995,1038,1065,1094,1104,1123,1156,1184,1191,1225,1261,1300,1329,1338,1364,1395,1409,1386,1429,1454,1499,
1,15,30,75,108,89,125,164,188,225,262,291,319,346,359,402,440,478,461,497,490,531,558,601,643,667,702,735,753,775,802,810,815,851,894,932,955,996,1037,1053,1033,1078,1075,1107,1141,1151,1195,1191,1234,1271,1272,1306,1346,1353,1384,1416,1450,1485,1499,
