1,116,82,33,211,356,457,632,743,803,957,897,1041,1151,1357,1499,
1,142,257,409,500,534,680,785,883,782,932,749,833,1014,1125,1300,1499,
1,142,335,532,615,479,671,811,872,916,912,957,1138,1288,1293,1499,
