1,117,114,219,386,322,518,619,787,790,680,860,965,1164,1323,1499,
1,175,115,325,517,683,762,795,973,1039,1141,1231,1315,1499,
1,98,237,393,595,650,751,856,809,929,1140,1192,1401,1499,
