1,36,91,152,164,149,207,202,265,317,334,307,370,426,489,538,523,531,573,592,624,671,718,714,740,785,831,856,918,919,977,1039,1099,1127,1082,1136,1182,1243,1299,1312,1359,1396,1447,1499,
1,49,72,19,39,73,100,112,163,226,283,340,377,439,500,557,572,598,653,666,721,766,813,878,938,902,930,954,1012,1067,1123,1176,1213,1271,1308,1363,1390,1398,1462,1499,
1,24,37,94,144,148,162,170,195,256,292,299,351,411,465,516,552,579,640,694,723,787,793,856,893,899,924,986,971,1031,1081,1146,1202,1264,1239,1292,1342,1399,1447,1499,
