1,31,40,133,216,224,299,310,362,443,475,537,624,673,755,733,791,827,915,999,
1,27,23,118,210,235,329,407,494,515,569,653,699,751,714,753,842,920,999,
1,96,174,198,266,305,400,479,432,518,615,656,658,654,718,755,832,921,999,
