1,24,101,158,224,261,329,420,524,608,700,797,828,894,999,
1,27,123,213,301,251,342,425,528,609,700,775,875,958,999,
1,29,94,157,76,166,259,357,333,424,493,543,558,651,749,829,891,960,999,
