1,20,42,72,150,250,315,385,391,398,486,529,619,671,751,790,807,896,931,999,
1,54,37,30,109,206,216,164,262,331,411,488,587,670,757,858,900,999,
1,101,142,107,143,117,195,224,295,370,444,544,620,655,692,664,744,814,901,999,
