1,8,25,22,55,103,118,163,190,236,217,265,298,345,375,415,418,428,470,516,523,545,594,634,641,673,698,721,767,783,816,856,859,879,927,969,999,
1,42,68,108,155,184,222,233,267,313,346,369,402,422,449,498,528,556,576,596,621,630,642,678,662,696,709,755,758,768,812,849,854,873,909,916,954,999,
1,43,55,67,103,57,106,140,127,173,203,222,269,312,356,351,398,433,462,512,542,575,593,597,609,592,612,655,666,686,731,755,798,820,814,864,871,914,909,955,999,
