1,0,29,51,117,137,167,220,291,309,345,425,491,494,563,597,655,723,772,837,919,999,
1,29,25,81,138,215,243,271,319,380,413,430,457,515,521,581,627,704,741,781,840,919,999,
1,78,160,228,277,344,415,338,381,439,419,470,548,505,587,669,676,710,754,827,900,922,999,
