1,48,109,162,157,201,260,265,239,274,337,368,391,426,481,525,576,632,642,709,759,768,838,908,977,930,989,1034,1091,1143,1211,1213,1279,1268,1336,1392,1368,1395,1410,1475,1542,1607,1677,1738,1783,1770,1790,1856,1908,1973,2038,2082,2138,2182,2244,2295,2330,2372,2365,2410,2476,2537,2516,2582,2607,2619,2673,2714,2775,2812,2839,2899,2963,3018,3082,3147,3173,3219,3285,3329,3362,3428,3472,3474,3525,3532,3561,3607,3677,3719,3778,3848,3843,3892,3925,3938,3963,4021,4073,4110,4169,4232,4279,4330,4397,4339,4395,4465,4516,4535,4563,4618,4588,4611,4677,4724,4733,4725,4776,4841,4908,4951,4999,
1,50,91,115,113,164,215,257,311,381,449,514,509,567,578,623,657,720,782,828,882,905,929,995,1041,1014,1075,1120,1061,1121,1143,1173,1243,1282,1322,1390,1446,1462,1459,1517,1502,1534,1595,1597,1640,1653,1709,1776,1741,1786,1846,1899,1922,1904,1869,1937,2000,2048,2114,2116,2177,2157,2209,2261,2316,2362,2378,2437,2494,2534,2572,2619,2686,2745,2809,2858,2916,2896,2955,2997,3056,3111,3161,3218,3258,3299,3369,3430,3498,3553,3560,3624,3664,3734,3789,3816,3881,3949,3928,3970,4027,4096,4134,4200,4245,4268,4328,4389,4374,4438,4448,4517,4583,4627,4674,4705,4720,4733,4793,4862,4930,4999,
1,43,67,102,73,128,161,169,216,253,318,367,375,416,486,518,579,637,660,726,785,845,871,921,969,1016,1013,1002,1061,1126,1195,1265,1333,1345,1391,1434,1418,1452,1493,1505,1482,1492,1557,1601,1640,1668,1737,1763,1789,1843,1912,1980,2032,1998,2038,2020,2061,2063,2123,2131,2154,2219,2276,2330,2348,2405,2467,2455,2521,2539,2538,2605,2663,2695,2723,2783,2847,2903,2924,2990,3060,3109,3161,3231,3282,3338,3391,3421,3468,3463,3527,3545,3563,3622,3680,3704,3745,3778,3768,3789,3819,3880,3835,3888,3937,3983,4050,4080,4100,4165,4231,4274,4280,4326,4290,4356,4333,4398,4428,4468,4503,4565,4579,4592,4623,4647,4697,4732,4666,4735,4727,4779,4841,4905,4962,4999,
1,39,97,130,153,189,173,219,275,314,373,379,415,440,450,475,544,580,648,687,702,719,785,851,918,909,936,1006,1075,1135,1127,1173,1239,1296,1278,1345,1391,1459,1526,1505,1573,1572,1632,1639,1688,1753,1808,1744,1801,1860,1921,1987,2024,2066,2085,2126,2138,2189,2213,2257,2318,2332,2355,2422,2447,2445,2477,2473,2520,2524,2541,2563,2629,2610,2675,2698,2765,2830,2837,2855,2873,2900,2958,3019,3018,3044,2983,3027,3046,3109,3177,3219,3232,3248,3293,3362,3415,3473,3469,3531,3548,3550,3543,3594,3631,3668,3652,3720,3785,3808,3855,3864,3903,3967,4036,4105,4146,4207,4243,4296,4343,4369,4402,4447,4488,4519,4528,4538,4589,4626,4696,4722,4782,4831,4855,4925,4947,4999,
1,70,113,168,201,211,234,238,283,340,392,393,459,528,542,562,616,653,692,740,768,794,837,902,969,1017,1043,1097,1161,1231,1187,1232,1294,1329,1349,1414,1482,1441,1509,1558,1601,1639,1709,1750,1793,1838,1860,1918,1936,1977,2012,1992,2057,2107,2094,2149,2219,2250,2294,2290,2339,2381,2388,2398,2460,2523,2585,2645,2711,2765,2824,2844,2893,2954,2984,2991,3058,3103,3120,3164,3222,3236,3283,3274,3312,3379,3430,3494,3512,3482,3489,3529,3596,3630,3631,3682,3742,3806,3827,3839,3867,3855,3911,3952,3981,4029,4094,4162,4209,4276,4320,4383,4359,4409,4465,4506,4569,4636,4627,4652,4713,4763,4814,4870,4937,4999,
1,59,112,166,213,278,285,330,370,433,491,470,517,544,590,585,651,684,677,661,727,797,862,866,893,930,885,928,943,1002,1069,1091,1131,1164,1213,1243,1299,1324,1390,1444,1478,1461,1516,1578,1561,1621,1662,1716,1739,1807,1872,1896,1931,1959,1981,2024,2053,2069,2134,2166,2233,2269,2325,2368,2373,2401,2466,2523,2572,2612,2594,2642,2712,2737,2769,2819,2824,2843,2855,2878,2921,2976,3004,3070,3135,3149,3170,3219,3267,3334,3351,3382,3451,3501,3548,3580,3622,3674,3691,3739,3706,3774,3798,3851,3883,3928,3986,4044,4047,4112,4085,4147,4213,4283,4316,4361,4355,4416,4469,4538,4592,4587,4584,4633,4694,4764,4831,4852,4891,4949,4999,
1,65,53,93,135,143,186,252,210,262,323,318,388,436,438,483,524,569,602,632,642,706,774,793,802,869,935,924,928,990,1056,1113,1173,1224,1283,1284,1346,1399,1364,1422,1476,1541,1584,1639,1701,1764,1832,1892,1925,1981,2015,2042,2028,2029,2097,2158,2162,2138,2099,2163,2231,2257,2306,2325,2367,2398,2447,2512,2470,2514,2573,2568,2602,2659,2703,2745,2793,2778,2812,2868,2896,2948,2941,2987,3034,3098,3168,3229,3265,3307,3368,3384,3393,3459,3495,3439,3489,3554,3581,3617,3600,3664,3729,3796,3866,3894,3950,3965,4000,4003,4045,4087,4150,4215,4249,4266,4301,4273,4322,4363,4377,4442,4450,4511,4569,4591,4616,4675,4644,4711,4750,4722,4778,4841,4861,4926,4989,4999,
1,62,122,154,218,282,315,361,403,439,484,526,541,601,668,720,733,796,826,884,852,918,965,993,956,973,1036,1079,1093,1158,1139,1209,1279,1323,1349,1372,1413,1453,1484,1536,1602,1644,1674,1717,1780,1848,1917,1911,1953,1994,1982,1948,1966,1988,2033,2088,2150,2172,2240,2231,2266,2282,2339,2401,2373,2430,2475,2535,2600,2582,2620,2611,2672,2659,2707,2770,2769,2828,2879,2895,2907,2904,2948,3005,3038,3089,3157,3135,3205,3270,3306,3369,3386,3426,3484,3487,3544,3613,3678,3741,3798,3757,3782,3838,3892,3884,3923,3959,3999,4053,4116,4178,4231,4301,4263,4293,4331,4366,4398,4447,4488,4495,4533,4565,4631,4614,4621,4672,4719,4766,4811,4862,4894,4936,4999,
1,42,93,101,73,121,166,234,264,333,403,419,435,408,456,512,582,651,665,717,776,781,845,859,914,968,1024,1088,1122,1136,1183,1235,1260,1288,1244,1309,1352,1375,1404,1460,1448,1504,1538,1605,1626,1678,1730,1795,1810,1811,1848,1893,1936,1974,2027,2049,2106,2141,2155,2213,2267,2304,2361,2404,2424,2399,2469,2478,2534,2542,2589,2659,2687,2713,2781,2774,2811,2836,2810,2852,2915,2963,3000,3061,3118,3178,3212,3251,3300,3290,3333,3332,3383,3379,3382,3429,3396,3457,3461,3486,3529,3558,3587,3655,3640,3707,3774,3754,3804,3868,3886,3918,3978,3979,4020,4060,4115,4177,4156,4213,4276,4346,4414,4441,4455,4496,4543,4582,4609,4557,4592,4655,4693,4720,4790,4822,4885,4895,4942,4999,
1,43,82,71,89,124,162,185,229,242,255,322,379,380,428,443,512,574,621,682,730,774,823,855,891,889,943,986,1042,1058,1055,1109,1173,1228,1201,1253,1293,1336,1395,1384,1454,1498,1557,1612,1675,1682,1676,1696,1714,1754,1795,1863,1923,1993,1984,2011,2048,2060,2106,2171,2224,2273,2308,2260,2263,2325,2385,2430,2498,2545,2552,2613,2640,2675,2683,2698,2750,2811,2872,2911,2972,3027,3063,3011,3059,3089,3158,3116,3167,3226,3276,3308,3359,3381,3446,3459,3464,3500,3569,3630,3662,3693,3647,3709,3679,3745,3805,3865,3931,3937,3977,3983,4014,4058,4026,4084,4142,4160,4217,4274,4231,4252,4259,4318,4388,4368,4438,4486,4535,4586,4623,4690,4726,4761,4820,4848,4901,4929,4999,
