892,833,450,292,214,73,
843,727,666,630,601,423,330,93,
863,758,592,472,279,210,190,
902,838,636,599,476,342,
494,359,175,66,8,
927,856,165,89,
588,567,439,248,143,72,20,
910,805,735,675,501,390,211,163,30,
899,801,458,450,360,120,104,
950,819,659,5,
