4633,4444,4411,3454,3192,3168,2912,2656,2231,1999,1724,1537,957,722,622,561,286,
4658,4432,4293,4041,4004,3616,3205,3058,2400,2233,1718,1595,1444,1291,1226,1166,954,382,325,16,
4350,4338,4201,3390,3199,2803,2614,2490,2419,2065,1962,1896,1661,1299,1249,1159,376,110,
4733,4521,4241,3638,3613,2732,2248,1506,1446,1319,1088,830,684,662,508,496,
4402,3959,3332,3309,3169,2776,2701,2598,2471,2460,2105,1975,1132,814,756,717,643,557,427,423,
4602,4349,4029,3515,2873,2814,2104,1831,1642,1477,1213,1089,599,522,37,
4503,3987,3791,3672,3537,3322,3121,2968,2252,1777,1595,1462,1214,859,741,717,314,269,69,51,
4600,4250,4140,3847,3516,3109,2879,2468,2417,2303,2182,1719,1587,1398,634,550,536,515,330,138,99,
4621,4305,3985,3296,3063,2610,2520,1318,1118,952,437,262,250,183,
4779,4599,3950,3597,2721,2651,2473,2136,1881,1717,1168,1148,1035,808,765,603,404,144,20,
