49470,49131,48068,47124,45942,41248,40494,40226,37733,37342,31619,30477,29764,27596,24381,23541,22973,21970,21360,21313,20912,19156,18444,17792,17205,17073,16772,15235,14923,14250,14050,12929,12147,11699,9836,9530,7201,6535,2847,1825,411,310,13,
47723,47002,46072,45607,45394,45268,45250,43674,42436,41899,41177,40726,40067,39220,36636,35456,35283,35002,34081,32138,30969,30246,28891,28018,27448,25999,25516,23129,22017,20509,19510,16902,15536,15136,15030,14687,13738,12177,10924,10360,10104,8930,8641,5616,5364,3912,3789,2684,2512,1722,1154,
49405,49019,47967,47786,47711,46245,45105,44731,44337,43649,42219,40666,38838,38368,37703,37166,36677,34649,32758,32470,30696,29648,28641,26975,24827,22205,20810,18283,17531,16940,16602,15794,15390,14946,14288,12796,11891,11636,10498,10334,7473,6758,5950,3567,3435,2826,518,10,
48966,48657,47873,46855,46658,45192,44089,43470,43073,41584,40402,39624,39359,39040,38483,37844,37648,36335,36091,35792,35287,30534,30014,29896,29498,28779,27351,26948,26721,26145,25911,25033,24741,24359,21616,21206,19818,15881,15480,15098,12945,11026,10564,6431,5939,5735,5253,4449,3025,2921,2916,1722,1688,425,
48069,47398,46150,45699,43874,42453,42027,41219,40336,37992,36887,34906,34888,34538,33262,32046,30493,29470,29423,28511,27733,26871,26705,26627,25484,25124,22825,22795,21928,21631,19694,19414,17698,17007,14047,13500,13262,11713,10292,9385,8919,7689,6320,4284,4057,3832,3382,1302,450,238,
47995,47213,46016,44865,43930,43600,43403,42569,40879,40654,39610,39055,38897,35618,32662,31961,31192,30631,29970,29261,28592,28032,24062,22256,21146,20956,20465,16588,15181,13912,12765,12313,10645,10240,10170,10111,10028,7757,7074,2109,791,
48241,46406,46055,43442,42949,41912,41625,39675,35582,35004,34019,33430,33266,32450,31534,30814,28559,26792,23864,20662,19519,19002,18921,18175,18159,17861,15612,12727,12642,12167,11070,9873,9715,9028,7408,6670,6176,5898,4876,3537,3388,
47199,42504,41921,40677,36469,35942,35488,33790,31928,31225,31095,26470,25042,21887,20394,19810,18428,17198,15908,14896,13837,12309,11717,11622,11133,9458,9125,8422,7676,7160,4332,3792,756,
48334,45987,43822,43094,41956,40886,40625,39416,39052,38496,37782,36155,34408,34036,31331,30977,29949,29605,27321,26703,26149,24836,23299,23078,22483,22234,22074,21721,21113,19334,17748,17210,11945,11082,10180,7416,6850,6747,5703,4302,943,
48616,46273,45169,42785,41446,41186,41098,40842,39679,38309,38056,37243,35481,35246,34582,33501,32072,31692,29346,26088,24604,23747,23010,21738,20745,20553,19587,18595,18338,16822,15260,12719,12312,11038,10836,9236,8191,7649,7029,4884,4426,3189,1592,514,138,8,
