1,107,176,247,282,390,392,491,584,663,723,740,650,714,768,866,983,1094,1111,1197,1308,1398,1361,1461,1489,1601,1711,1826,1880,1811,1928,1986,2097,2100,2215,2304,2407,2440,2523,2454,2548,2666,2760,2829,2927,3008,3061,3027,3142,3231,3317,3348,3454,3485,3529,3642,3696,3776,3857,3893,3915,4011,4099,4167,4185,4241,4360,4369,4442,4497,4551,4627,4727,4807,4862,4955,5020,5049,5036,5092,5136,5214,5311,5301,5384,5456,5555,5600,5610,5688,5783,5853,5957,6077,6178,6072,6139,6251,6356,6339,6451,6481,6497,6446,6549,6626,6741,6854,6958,6940,7034,7067,7120,7225,7297,7381,7479,7594,7697,7723,7827,7892,7924,8023,8076,8166,8221,8283,8393,8511,8530,8601,8706,8786,8730,8798,8898,8888,8832,8947,9029,9107,9149,9138,9232,9308,9398,9357,9450,9561,9496,9611,9724,9775,9790,9890,9999,
1,121,114,128,235,245,316,435,549,568,608,679,799,819,917,966,1083,1157,1136,1204,1312,1402,1324,1387,1501,1611,1633,1719,1746,1798,1915,1920,1939,2017,2124,2209,2320,2243,2310,2422,2520,2575,2674,2741,2837,2924,2937,3005,3097,3114,3129,3239,3354,3365,3460,3573,3655,3756,3844,3885,3938,4042,4102,4219,4304,4340,4413,4448,4560,4607,4709,4823,4925,4897,4928,5006,4978,5063,5130,5239,5282,5338,5397,5308,5400,5461,5580,5669,5696,5806,5913,5981,6097,6071,6152,6264,6301,6411,6413,6516,6546,6580,6549,6547,6647,6724,6812,6918,6987,7074,7060,7158,7121,7213,7326,7273,7301,7393,7464,7557,7636,7608,7694,7736,7849,7957,8071,8186,8111,8209,8258,8224,8262,8356,8454,8517,8578,8677,8790,8848,8875,8907,8996,9077,9163,9276,9386,9375,9471,9575,9643,9679,9689,9792,9703,9781,9899,9999,
1,60,169,159,158,258,323,320,428,529,580,686,666,754,842,926,951,1051,1030,1038,1025,1119,1222,1263,1369,1401,1520,1547,1620,1725,1776,1787,1820,1922,2037,2057,2165,2225,2297,2416,2493,2572,2643,2713,2830,2837,2808,2926,2953,3047,3041,3119,3181,3209,3240,3345,3449,3507,3626,3584,3647,3749,3821,3932,3904,4012,4077,4157,4241,4233,4352,4459,4515,4558,4628,4602,4667,4783,4857,4816,4802,4868,4974,5082,4999,5085,5181,5273,5386,5490,5591,5706,5803,5867,5909,6001,6104,6222,6241,6330,6404,6520,6627,6744,6713,6815,6893,6975,6986,7085,7126,7240,7356,7345,7443,7449,7531,7627,7695,7791,7888,7967,8011,8068,8156,8248,8310,8345,8447,8441,8515,8459,8562,8682,8725,8739,8830,8936,9015,9135,9193,9307,9399,9411,9489,9591,9700,9807,9801,9903,9999,
1,47,166,76,179,298,386,464,528,638,749,836,936,1029,1149,1243,1261,1364,1369,1470,1486,1605,1589,1634,1623,1679,1775,1892,1972,2068,2070,2077,2171,2215,2218,2303,2382,2483,2531,2650,2768,2835,2887,2996,2882,2984,3068,3040,3072,3181,3260,3339,3431,3517,3586,3607,3723,3841,3919,4007,4075,4144,4147,4222,4328,4417,4380,4462,4532,4651,4769,4801,4902,4964,5080,5200,5318,5401,5403,5461,5469,5543,5568,5666,5757,5833,5847,5872,5968,6035,6155,6187,6263,6370,6428,6448,6493,6574,6517,6603,6718,6734,6819,6830,6837,6953,7073,7135,7235,7355,7338,7315,7390,7477,7551,7590,7687,7617,7733,7731,7837,7824,7937,8056,8152,8266,8317,8377,8486,8488,8591,8655,8764,8807,8892,8935,9033,9151,9148,9251,9344,9378,9412,9473,9552,9640,9548,9661,9723,9826,9919,9999,
1,120,175,259,337,350,425,340,299,419,482,597,707,736,852,909,919,1022,1138,1141,1210,1298,1402,1413,1530,1572,1578,1641,1752,1767,1725,1837,1880,1941,2013,2110,2225,2262,2328,2364,2470,2569,2620,2722,2805,2753,2818,2852,2908,2976,3079,3149,3187,3280,3345,3389,3462,3520,3571,3686,3736,3796,3871,3973,4072,4165,4251,4308,4399,4500,4620,4735,4850,4946,4957,5006,4969,5072,5129,5200,5314,5414,5480,5588,5679,5697,5727,5787,5828,5947,6047,6078,6130,6242,6299,6376,6429,6510,6611,6691,6778,6896,7009,7053,7021,7111,7154,7214,7259,7369,7463,7505,7605,7701,7812,7917,7934,8023,8143,8111,8223,8313,8325,8425,8314,8358,8476,8583,8683,8772,8880,8867,8756,8853,8833,8939,9043,9155,9226,9345,9402,9359,9357,9454,9431,9518,9605,9676,9721,9720,9746,9846,9872,9913,9999,
1,43,120,119,39,143,168,215,307,422,503,538,644,757,851,932,848,959,1057,1154,1250,1238,1345,1449,1518,1570,1641,1682,1767,1846,1954,2062,2182,2301,2369,2455,2516,2627,2744,2745,2861,2966,2996,3059,3113,3141,3215,3210,3191,3295,3395,3504,3602,3632,3670,3688,3750,3868,3972,4062,4171,4222,4322,4316,4406,4393,4512,4620,4714,4701,4771,4847,4934,5034,5033,5113,5136,5236,5315,5383,5502,5616,5702,5821,5830,5920,5977,6080,6109,6216,6257,6214,6260,6356,6404,6495,6607,6694,6732,6769,6858,6925,7038,7138,7206,7227,7320,7406,7427,7542,7619,7654,7710,7773,7813,7810,7888,7947,7961,8075,8084,8167,8275,8303,8400,8320,8339,8347,8465,8458,8578,8624,8740,8805,8798,8899,9002,9111,9147,9237,9290,9400,9470,9583,9695,9760,9805,9840,9916,9999,
1,21,63,178,293,358,404,409,473,590,693,758,802,819,916,928,1014,1110,1225,1333,1400,1502,1570,1608,1714,1791,1865,1864,1970,2009,2089,2200,2312,2430,2505,2536,2614,2706,2740,2773,2825,2900,2976,3081,3140,3174,3229,3345,3440,3469,3558,3677,3717,3704,3823,3929,4021,4016,4079,4150,4215,4177,4230,4222,4334,4214,4276,4339,4456,4566,4685,4803,4826,4870,4978,5085,5096,5080,5161,5228,5277,5356,5455,5570,5685,5792,5821,5903,5918,6023,6041,6154,6207,6292,6324,6386,6497,6539,6630,6738,6707,6808,6910,7000,7040,7133,7207,7098,7218,7222,7321,7356,7365,7417,7424,7367,7477,7576,7617,7699,7773,7837,7957,8052,8145,8253,8369,8318,8320,8393,8495,8480,8590,8538,8615,8682,8787,8890,8927,9041,9155,9250,9173,9191,9298,9326,9401,9430,9484,9519,9566,9632,9742,9855,9938,9999,
1,97,129,225,338,453,422,438,535,639,661,644,729,761,876,873,942,973,1004,1073,1187,1306,1424,1473,1493,1596,1685,1780,1847,1825,1910,2023,2082,2142,2210,2317,2408,2508,2554,2600,2698,2801,2692,2762,2812,2890,2987,3048,3163,3245,3318,3388,3481,3498,3555,3554,3631,3719,3775,3797,3774,3823,3876,3967,4066,4110,4200,4246,4339,4318,4436,4496,4544,4558,4628,4648,4766,4800,4869,4935,4951,5031,5113,5076,5165,5137,5255,5296,5341,5410,5518,5611,5595,5613,5707,5826,5865,5857,5926,5916,5946,6008,6087,6113,6178,6237,6335,6370,6396,6471,6523,6551,6615,6685,6747,6845,6962,6912,6995,7100,7154,7247,7203,7288,7327,7353,7430,7451,7510,7591,7704,7809,7856,7948,8042,8138,8223,8215,8235,8192,8275,8339,8458,8389,8499,8552,8670,8692,8752,8852,8946,9008,9123,9227,9270,9376,9485,9598,9696,9706,9825,9912,9999,
1,16,57,172,268,256,276,372,486,558,539,638,676,760,807,784,872,909,943,925,928,1004,1035,1139,1030,1101,1212,1331,1446,1490,1579,1682,1778,1816,1892,2007,2126,2230,2198,2304,2346,2435,2504,2576,2532,2643,2680,2760,2855,2951,3042,3127,3177,3149,3196,3314,3378,3331,3436,3465,3577,3666,3780,3760,3676,3790,3819,3927,4021,4078,4183,4243,4348,4464,4526,4443,4554,4616,4724,4762,4861,4931,4996,4982,4897,5017,5137,5217,5316,5376,5475,5483,5494,5531,5522,5610,5589,5685,5701,5791,5787,5899,5956,5977,6042,6119,6202,6279,6322,6426,6542,6619,6578,6636,6755,6868,6982,7013,7083,7189,7271,7353,7454,7520,7635,7746,7818,7850,7897,7996,8069,8084,8110,8187,8127,8243,8357,8371,8485,8504,8419,8380,8456,8564,8633,8709,8807,8781,8825,8871,8988,9007,9022,9031,9133,9145,9254,9357,9459,9548,9659,9755,9851,9932,9999,
1,20,119,164,240,306,418,506,417,478,549,657,761,833,911,892,988,1093,1143,1255,1360,1446,1454,1472,1559,1671,1763,1837,1838,1946,2050,2130,2178,2277,2324,2348,2416,2490,2500,2575,2555,2669,2707,2822,2851,2964,3068,3118,3194,3302,3404,3505,3564,3682,3740,3844,3953,4010,3979,4050,4167,4253,4351,4469,4559,4622,4643,4758,4765,4883,4994,5072,5091,5190,5309,5396,5477,5545,5659,5779,5797,5850,5921,5996,6093,6212,6308,6346,6443,6374,6456,6575,6459,6512,6509,6629,6740,6850,6899,7016,6945,7057,6986,7106,7159,7265,7336,7451,7569,7622,7662,7775,7886,7904,8010,8074,8094,8131,8221,8335,8249,8303,8234,8350,8433,8405,8463,8552,8653,8581,8658,8686,8774,8892,8991,8992,9048,9162,9238,9181,9264,9355,9453,9381,9491,9473,9442,9526,9500,9606,9706,9781,9878,9918,9999,
