1,84,72,187,198,322,449,504,481,523,612,702,847,960,1110,1202,1314,1426,1428,1507,1552,1675,1809,1875,1884,1920,2047,2194,2307,2444,2318,2422,2492,2617,2734,2711,2794,2936,3063,3120,3268,3360,3422,3526,3637,3613,3758,3902,4040,4081,4220,4364,4443,4534,4573,4635,4703,4708,4825,4947,5013,5125,5225,5361,5309,5453,5528,5640,5744,5831,5946,6046,6095,6145,6282,6430,6485,6547,6666,6812,6901,6934,7035,7154,7279,7414,7552,7635,7676,7824,7971,8117,8044,8137,8201,8270,8397,8492,8529,8558,8651,8688,8779,8879,8930,8845,8991,8987,9137,9243,9375,9352,9467,9441,9459,9596,9738,9884,9999,
1,148,296,310,277,398,534,667,797,840,928,979,1027,1109,1137,1277,1347,1476,1617,1730,1814,1791,1928,1956,2070,2171,2248,2375,2511,2628,2772,2815,2932,3038,3112,3200,3345,3427,3416,3507,3532,3645,3680,3728,3863,3902,3994,4101,4146,4293,4418,4555,4592,4629,4716,4757,4843,4874,4952,5070,5182,5325,5348,5446,5595,5664,5768,5870,5996,6133,6247,6303,6443,6592,6639,6769,6781,6783,6901,6802,6952,7069,7193,7250,7350,7474,7532,7491,7515,7546,7650,7796,7943,8089,8195,8298,8412,8514,8538,8571,8652,8786,8805,8717,8803,8952,9024,9141,9172,9309,9416,9273,9137,9242,9382,9460,9461,9534,9680,9674,9819,9858,9999,
1,95,151,275,413,506,645,742,863,909,1049,1179,1134,1225,1241,1388,1421,1525,1671,1800,1895,2044,2073,2221,2261,2402,2460,2528,2674,2734,2791,2898,3030,3145,3242,3380,3344,3475,3470,3503,3618,3736,3818,3787,3891,3988,4097,4219,4292,4359,4415,4480,4629,4747,4885,4893,4942,5085,5178,5105,5243,5378,5442,5560,5579,5695,5599,5645,5728,5840,5961,6105,6210,6279,6424,6286,6358,6428,6416,6541,6511,6557,6704,6838,6954,7100,7102,7222,7367,7492,7495,7578,7721,7826,7963,8017,7944,8009,8150,8185,8225,8245,8393,8470,8526,8676,8814,8906,8992,9140,9209,9263,9346,9480,9553,9463,9599,9610,9750,9650,9722,9862,9999,
1,127,84,137,0,63,193,304,448,453,597,686,626,705,799,861,981,1073,1178,1320,1385,1515,1648,1778,1901,1991,1919,2014,2129,2231,2349,2446,2492,2535,2605,2667,2801,2915,2927,3051,3117,3248,3389,3499,3598,3482,3594,3691,3819,3952,4030,4127,4234,4371,4475,4525,4673,4810,4955,5103,5236,5328,5280,5330,5310,5383,5424,5292,5380,5490,5638,5725,5859,5862,5927,6067,6172,6260,6357,6437,6485,6606,6726,6855,6981,7128,7090,7175,7262,7375,7421,7505,7588,7663,7767,7888,7989,8081,8070,8209,8252,8237,8354,8502,8496,8557,8639,8753,8810,8921,9050,9168,9312,9308,9192,9183,9229,9328,9380,9529,9478,9612,9759,9850,9999,
1,150,163,233,335,481,365,394,499,587,706,681,823,908,1043,1111,1240,1325,1469,1557,1659,1809,1946,1984,2073,2128,2259,2356,2361,2421,2529,2557,2643,2697,2816,2948,3011,3155,3138,3279,3338,3431,3544,3411,3538,3687,3684,3692,3740,3818,3855,3974,3915,3976,4108,4182,4264,4409,4465,4595,4700,4780,4858,5003,5052,5146,5269,5411,5547,5669,5789,5897,5985,6134,6261,6395,6494,6511,6583,6593,6674,6736,6663,6662,6786,6903,6843,6950,6963,7086,7212,7329,7450,7518,7662,7686,7655,7711,7733,7646,7647,7746,7866,7979,8100,8222,8257,8227,8362,8498,8524,8596,8652,8708,8857,8787,8832,8772,8909,9024,9051,9179,9321,9346,9411,9483,9622,9755,9886,9999,
1,42,64,205,103,224,307,311,424,410,524,542,657,776,737,876,1024,1092,1177,1259,1318,1467,1530,1517,1638,1769,1839,1959,2004,2066,2104,2252,2308,2436,2575,2650,2723,2868,3003,3147,3273,3417,3517,3511,3546,3671,3735,3832,3911,4040,4094,4225,4321,4450,4523,4622,4719,4762,4847,4916,4987,5085,5235,5328,5320,5302,5414,5553,5696,5724,5739,5804,5943,5833,5916,6065,6103,6247,6277,6418,6559,6499,6644,6782,6931,7032,7120,7177,7152,7284,7279,7299,7444,7512,7563,7699,7670,7782,7847,7996,8076,8198,8323,8380,8520,8632,8728,8784,8809,8720,8814,8772,8895,8963,9084,9216,9350,9480,9604,9698,9831,9911,9999,
1,53,60,38,170,304,313,336,456,562,707,801,837,984,992,1131,1228,1272,1364,1270,1394,1436,1535,1618,1753,1630,1761,1895,1925,2043,2134,2278,2423,2565,2686,2710,2791,2885,2820,2822,2959,3038,3187,3325,3377,3525,3629,3761,3845,3944,3888,4029,4171,4225,4281,4386,4503,4634,4768,4807,4932,4972,5082,5180,5318,5405,5554,5686,5827,5916,5914,6037,6144,6195,6300,6350,6440,6512,6653,6731,6663,6762,6771,6886,6983,7104,7127,7268,7224,7344,7482,7587,7691,7762,7780,7928,8072,8203,8284,8358,8403,8537,8624,8600,8734,8859,9008,9037,9084,9202,9271,9384,9385,9452,9597,9719,9864,9999,
1,6,144,136,178,240,259,212,353,361,496,506,655,769,891,987,1072,1016,1064,1089,1167,1279,1407,1550,1679,1825,1910,2044,2051,2070,2192,2311,2329,2440,2554,2693,2832,2937,3034,3046,3159,3194,3269,3349,3486,3633,3781,3848,3973,4048,4039,4085,4081,4224,4351,4381,4258,4345,4329,4452,4446,4593,4727,4858,4884,5017,4886,4975,5122,5256,5394,5498,5613,5758,5847,5888,6024,6119,6227,6317,6461,6573,6716,6617,6760,6897,7039,7125,7235,7370,7502,7515,7608,7674,7795,7783,7843,7993,8042,8116,8265,8403,8517,8623,8576,8562,8583,8683,8822,8962,8993,9138,9197,9250,9309,9426,9508,9637,9580,9728,9790,9901,9999,
1,144,230,294,312,307,394,539,683,631,721,606,696,846,966,1105,1239,1251,1188,1194,1165,1218,1314,1172,1280,1421,1543,1620,1719,1784,1871,1979,2011,1998,2076,2144,2224,2331,2327,2416,2534,2672,2803,2873,3011,2961,3093,3235,3182,3277,3424,3513,3595,3735,3814,3938,3956,4005,3997,3910,4050,4148,4034,4172,4279,4424,4538,4632,4652,4791,4832,4937,5032,5173,5276,5375,5456,5590,5723,5853,5976,6116,6178,6290,6277,6274,6377,6489,6541,6672,6666,6806,6950,7092,7224,7171,7200,7347,7421,7438,7489,7631,7740,7873,8019,8096,8179,8270,8313,8409,8551,8699,8825,8784,8878,8959,9065,9188,9335,9426,9341,9454,9553,9689,9748,9871,9999,
1,119,163,241,383,367,516,621,699,844,809,892,936,1055,1165,1253,1357,1388,1479,1554,1646,1735,1726,1846,1865,1995,2118,2254,2401,2470,2573,2723,2867,2994,3075,3088,3200,3311,3443,3578,3696,3823,3948,3918,3846,3987,3955,3962,4096,4202,4320,4422,4470,4586,4528,4675,4765,4832,4926,5031,5111,5241,5298,5391,5502,5630,5709,5839,5978,6070,6147,6233,6379,6385,6446,6592,6681,6741,6851,6902,7024,6888,7037,7186,7180,7207,7343,7483,7633,7726,7826,7828,7963,8083,8210,8340,8419,8473,8612,8618,8675,8738,8881,8989,9037,9181,9299,9440,9530,9675,9810,9882,9999,
