9496,9357,9138,8832,8730,6940,6446,6339,6072,5301,5036,3027,2454,1811,1361,650,
9703,9375,8224,8111,7608,7273,7121,7060,6547,6071,5308,4978,4897,2243,1324,1136,114,
9801,8459,8441,7345,6713,4999,4802,4602,4233,3904,3584,3041,2808,1025,666,320,158,
9548,9148,7824,7731,7617,7315,6517,4380,3040,2882,1623,1589,76,
9720,9431,9357,8833,8756,8314,8111,7021,4969,2753,1725,299,
8798,8458,8320,7810,6214,5033,4701,4393,4316,3191,1238,848,39,
9173,8538,8480,8318,7367,7098,6707,5080,4214,4177,4016,3704,1864,
8389,8192,7203,6912,5916,5857,5595,5137,5076,4318,3774,3554,2692,1825,873,644,422,
8781,8380,8127,6578,5787,5589,5522,4897,4443,3676,3331,3149,2532,2198,1030,925,784,539,256,
9500,9442,9381,9181,8581,8405,8234,6986,6945,6509,6459,6374,3979,2555,892,417,
