872,725,602,506,132,14,
916,736,585,488,143,
865,605,552,373,352,76,
798,481,222,
915,911,729,712,570,407,0,
836,743,737,417,238,182,4,
839,728,586,222,
418,
800,737,665,654,335,291,251,235,
852,807,647,642,506,378,348,288,250,57,
