1,4,25,19,26,7,22,34,56,66,71,80,101,121,129,135,157,159,169,181,196,194,215,223,238,249,241,262,283,299,311,329,324,345,336,338,350,362,377,394,393,409,430,448,454,468,477,492,505,513,533,537,540,550,566,588,599,598,602,623,637,642,654,632,651,667,679,696,711,713,733,750,769,768,782,797,798,809,811,833,842,857,873,894,914,929,951,968,960,982,999,
1,23,44,66,88,103,109,114,135,148,154,151,163,162,184,193,206,227,232,211,229,244,252,265,287,305,327,328,343,355,364,381,397,403,425,418,431,429,447,458,472,493,512,534,544,560,579,578,584,606,628,641,634,640,655,677,699,708,720,730,733,748,768,787,808,825,845,847,868,888,901,923,936,949,959,979,999,
1,17,29,46,51,70,75,84,90,110,91,113,122,136,149,165,180,199,192,212,227,237,249,258,273,295,309,331,341,361,379,395,394,412,414,432,429,445,454,467,471,492,499,517,527,548,566,588,582,601,619,639,635,652,657,674,679,687,695,709,715,731,730,749,764,784,800,805,820,841,862,877,898,919,924,936,953,961,978,999,
1,12,25,46,67,77,99,117,125,132,144,163,160,175,177,195,204,225,238,256,250,269,291,310,328,327,346,339,353,375,396,393,409,418,415,430,434,450,471,469,488,493,510,531,551,573,582,594,577,581,599,618,634,631,646,665,676,684,706,722,741,745,763,782,792,812,833,847,861,878,881,875,886,891,908,928,947,966,986,999,
1,16,36,50,72,92,109,114,125,147,169,191,206,186,205,214,228,241,245,267,285,300,313,329,344,342,351,358,366,388,384,404,414,434,456,461,475,489,501,515,520,525,542,537,533,547,565,581,584,589,608,619,639,635,657,661,683,692,714,712,730,749,771,793,796,809,827,835,830,836,849,869,875,890,904,925,922,936,943,965,977,999,
1,4,21,42,62,82,97,117,113,124,139,148,167,186,187,200,219,226,246,258,275,293,310,328,350,359,375,384,403,424,446,465,480,496,501,523,530,535,548,559,572,560,580,592,613,635,653,668,687,698,709,731,746,763,779,796,808,805,820,840,856,866,874,878,890,907,921,901,922,943,954,971,969,977,999,
1,13,34,47,67,62,78,85,65,84,100,108,122,134,147,155,173,179,183,192,196,198,215,237,255,257,272,288,291,312,300,315,333,346,343,364,382,392,404,424,444,453,475,468,486,500,504,517,534,542,525,547,566,563,573,586,604,623,635,648,663,670,688,697,698,717,730,748,740,749,765,780,793,807,827,838,846,847,863,880,900,920,941,952,968,990,999,
1,12,19,24,34,49,63,65,74,96,93,103,125,124,142,153,172,188,205,213,232,254,259,270,260,280,300,312,308,304,326,344,365,385,396,406,426,429,439,460,476,477,493,511,521,527,536,556,570,585,603,624,640,660,679,686,707,726,746,744,760,779,798,799,802,819,815,834,843,857,878,895,914,900,922,921,936,958,978,999,
1,12,29,49,58,66,83,88,104,112,126,148,159,177,184,200,211,221,236,257,279,298,318,324,333,350,372,391,410,423,425,447,466,468,484,501,495,517,511,524,535,545,566,586,605,610,615,633,634,655,670,681,696,717,734,727,723,726,739,752,769,779,787,807,829,840,854,869,874,880,901,910,913,935,951,966,977,999,
1,6,19,22,42,45,57,77,88,104,106,115,134,145,166,171,193,207,229,243,265,285,307,309,330,350,367,376,390,397,384,395,409,425,418,435,455,477,497,511,520,532,552,570,584,601,610,630,649,669,690,710,719,721,742,744,763,782,796,817,829,823,843,864,862,866,885,905,920,929,951,957,978,999,
