1,614,926,1107,1479,1348,1626,1131,1487,1274,1319,1999,
1,40,384,136,864,350,959,1497,1999,
1,391,1114,1442,1872,1999,
1,391,169,673,102,536,1332,1358,1999,
1,341,579,331,645,1195,1366,1257,947,1049,930,1459,1999,
1,773,63,687,313,396,564,1280,1794,1865,1999,
1,619,981,861,1400,964,1559,1444,1884,1999,
1,69,233,309,527,1241,1267,1830,1999,
1,260,735,729,1233,1226,1047,1671,1874,1689,1063,1222,1999,
1,117,19,138,726,1220,1640,1647,1999,
1,508,683,492,163,323,843,972,1307,1660,1695,1999,
1,374,541,500,434,1216,1999,
1,97,749,1471,1711,1999,
1,639,1121,514,725,589,1271,1515,1567,1999,
1,116,752,624,1203,1414,1999,
1,42,228,165,274,214,893,1603,1999,
1,644,860,1433,1999,
1,274,973,667,1070,1700,1440,1999,
1,646,396,428,628,1313,860,1131,1852,1999,
1,340,263,439,1082,1341,1200,1999,
1,364,724,964,685,629,915,1262,1999,
1,454,1148,1260,1031,1780,1999,
1,345,1023,599,1309,1327,1999,
1,60,847,780,1339,1116,1262,1469,1999,
1,743,50,463,256,1039,1100,938,1710,1567,1168,1563,1292,1999,
1,144,542,1262,1234,1562,1394,1790,1999,
1,627,1385,1005,824,1578,902,1397,1999,
1,410,940,637,508,451,1012,1579,1999,
1,235,518,673,382,1115,1656,1723,1270,1999,
1,148,737,688,885,982,1278,1713,1447,1252,1999,
1,494,1206,1459,1999,
1,681,1093,1091,1231,512,949,1421,1412,1999,
1,417,782,964,1183,1543,1966,1177,1527,1849,1380,1827,1238,1999,
1,572,1304,1080,1867,1619,1999,
1,273,532,1024,342,72,102,622,581,729,1427,1899,1999,
1,639,678,1110,1236,1999,
1,796,1030,1644,873,1005,1566,1999,
1,713,237,681,709,214,356,531,924,1599,1999,
1,452,382,308,697,1021,967,1098,1303,1665,1530,1999,
1,463,1241,981,1697,1659,1999,
1,732,1419,1912,1417,1214,1999,
1,713,451,946,1003,768,677,1218,1999,
1,521,1160,510,1026,1336,1497,1999,
1,743,1274,1017,1644,950,1518,1999,
1,266,768,1145,1396,777,809,1479,1749,1226,1999,
1,258,383,155,829,1177,1718,1999,
1,678,602,1304,1214,1630,1625,1924,1938,1528,1999,
1,545,811,148,370,528,1082,1459,1419,1999,
1,111,468,780,987,751,1375,1015,1208,1999,
1,233,981,310,309,1068,1281,1436,1797,1525,1758,1826,1999,
1,357,349,1148,1732,1999,
1,799,651,319,953,220,368,694,876,1365,1999,
1,117,889,1654,1999,
1,617,1218,1492,1229,1135,1195,1637,1999,
1,420,230,767,1205,1009,1774,1580,1877,1999,
1,287,1086,515,1171,1367,1535,1999,
1,399,489,812,1474,1844,1964,1999,
1,343,226,928,1198,1649,1718,1685,1486,884,1331,1999,
1,759,471,1132,1547,1799,1551,1999,
1,128,550,1346,1602,1951,1816,1665,917,1704,1999,
1,443,929,690,1070,340,235,914,1497,1844,1999,
1,431,577,451,1107,1248,1828,1179,903,1298,1636,1999,
1,700,617,95,721,1336,1999,
1,470,828,654,1265,1875,1999,
1,626,573,540,1236,1226,515,887,1648,1768,1999,
1,70,707,440,755,1111,1870,1781,1332,1999,
1,179,741,1292,1434,1563,1228,1946,1999,
1,402,875,1563,1693,1902,1871,1999,
1,434,654,1254,1786,1620,1480,1288,1999,
1,718,735,904,109,834,1621,1155,1525,1999,
1,647,1166,429,1195,1548,1653,1634,1999,
1,117,354,864,665,486,931,670,908,1340,1999,
1,395,321,648,903,1218,1999,
1,100,372,911,808,1121,1763,1800,1999,
1,413,782,1378,1339,1999,
1,388,416,193,348,1136,1776,1999,
1,545,385,636,1021,835,1202,1554,1999,
1,594,528,974,1275,1894,1958,1999,
1,551,860,855,1266,471,1092,1865,1634,1754,1675,1163,1440,1301,1999,
1,469,919,282,405,935,510,1283,1758,999,1382,1410,1999,
1,336,143,810,478,1148,1279,1999,
1,300,748,711,1215,1999,
1,329,818,672,235,893,1489,1642,1999,
1,623,1008,1542,1230,1160,1241,1999,
1,484,275,495,629,658,1411,1879,1556,1707,1999,
1,129,195,504,1140,1769,1426,1232,1999,
1,90,96,483,218,523,527,1248,1999,
1,153,329,882,348,598,479,1072,713,1464,1999,
1,579,604,1398,1999,
1,403,15,495,1216,1536,1999,
1,325,1092,1004,1572,1526,1823,1999,
1,81,808,1023,1382,1999,
1,613,964,1327,1650,1316,917,1405,1999,
1,295,873,167,130,111,805,1049,745,799,1289,1999,
1,598,1188,851,1537,1236,1834,1405,1999,
1,280,897,620,1265,1909,1999,
1,441,1228,1846,1155,1843,1999,
1,371,476,605,1197,1652,1864,1874,1231,1800,1999,
1,729,428,1018,389,588,1070,795,274,834,1207,1702,1258,1999,
1,391,208,767,1386,1781,1997,1604,1999,
