1,46,70,91,163,236,311,345,418,490,536,600,675,753,773,801,837,906,965,1034,1023,1024,1086,1142,1185,1254,1295,1377,1460,1500,1575,1600,1675,1759,1728,1799,1878,1938,1997,2043,2091,2116,2153,2232,2313,2346,2400,2439,2520,2583,2656,2711,2781,2813,2861,2934,2943,3011,3085,3169,3215,3283,3333,3401,3434,3502,3560,3623,3648,3673,3736,3814,3892,3935,4012,4085,4102,4109,4179,4251,4280,4335,4402,4460,4544,4595,4677,4704,4684,4702,4628,4707,4785,4867,4935,4999,
1,56,92,152,216,230,309,243,281,356,405,421,454,525,595,664,656,736,811,851,830,905,966,1004,1005,1041,1115,1156,1197,1263,1338,1354,1320,1384,1464,1468,1523,1534,1591,1615,1645,1708,1791,1857,1926,2007,2029,2068,2113,2159,2239,2315,2398,2468,2501,2569,2531,2545,2610,2682,2701,2777,2778,2785,2838,2904,2970,2983,3055,3136,3198,3225,3251,3250,3319,3398,3419,3503,3573,3657,3661,3744,3800,3843,3802,3885,3905,3983,4065,4087,4140,4215,4296,4345,4387,4445,4477,4555,4626,4690,4762,4682,4754,4814,4802,4810,4843,4850,4919,4999,
1,46,106,120,154,226,230,297,378,458,511,514,585,637,636,698,756,788,850,879,956,966,1037,1064,1137,1214,1240,1263,1309,1391,1457,1514,1572,1608,1634,1683,1737,1771,1841,1905,1989,2043,2108,2162,2242,2306,2334,2335,2411,2432,2427,2476,2447,2488,2531,2614,2669,2675,2709,2770,2813,2896,2958,3024,3091,3143,3220,3217,3285,3346,3362,3355,3411,3491,3548,3582,3539,3540,3589,3602,3656,3735,3810,3849,3910,3965,3957,4033,4086,4073,4152,4183,4241,4323,4382,4405,4457,4537,4588,4621,4667,4726,4809,4867,4916,4999,
1,62,95,94,162,229,309,343,375,446,400,462,530,556,535,596,644,721,796,875,893,957,1004,1048,1067,1118,1193,1276,1356,1374,1449,1486,1565,1536,1592,1652,1674,1757,1797,1821,1853,1920,1978,2038,2072,2079,2108,2124,2132,2211,2268,2343,2311,2393,2465,2539,2604,2682,2757,2838,2815,2866,2949,3007,3047,3056,3133,3184,3200,3265,3263,3313,3382,3456,3467,3535,3571,3595,3660,3735,3800,3845,3799,3861,3903,3869,3949,3987,4032,4022,4067,4148,4191,4264,4249,4276,4254,4324,4375,4373,4356,4421,4488,4547,4603,4668,4592,4673,4700,4723,4754,4816,4876,4921,4999,
1,14,12,85,107,78,119,180,209,282,324,302,337,419,425,460,541,581,647,706,782,798,855,891,958,1039,1112,1187,1175,1232,1308,1359,1420,1463,1542,1616,1683,1764,1819,1854,1920,1867,1950,1990,1967,2050,2075,2128,2145,2112,2108,2178,2246,2319,2326,2387,2317,2379,2433,2449,2517,2590,2585,2647,2723,2695,2727,2708,2758,2784,2849,2827,2856,2937,3015,2988,3071,3147,3115,3169,3207,3164,3217,3263,3297,3352,3423,3445,3443,3525,3554,3626,3650,3710,3750,3782,3781,3849,3870,3949,3996,4072,4087,4132,4193,4217,4300,4355,4376,4459,4533,4552,4594,4661,4742,4761,4827,4849,4929,4999,
1,10,73,117,165,143,188,250,273,343,389,324,391,426,471,541,558,639,699,741,824,902,903,942,1011,1063,1004,1071,1154,1214,1183,1219,1293,1330,1347,1431,1483,1478,1534,1605,1687,1665,1748,1772,1838,1861,1945,2005,2071,2125,2149,2130,2050,2084,2105,2180,2256,2332,2324,2358,2336,2410,2471,2534,2575,2594,2672,2751,2716,2789,2787,2869,2937,2948,3028,3051,3126,3133,3161,3175,3259,3288,3357,3432,3467,3521,3580,3601,3676,3680,3639,3708,3697,3755,3813,3854,3832,3895,3954,4020,4077,4155,4212,4246,4272,4342,4408,4484,4565,4636,4639,4714,4766,4801,4842,4891,4928,4999,
1,51,114,191,270,325,388,422,498,549,626,677,642,712,793,814,779,845,907,957,965,905,942,999,1070,1115,1081,1140,1189,1263,1248,1291,1355,1420,1375,1446,1521,1511,1496,1567,1555,1625,1691,1680,1733,1755,1797,1874,1931,1943,1932,2002,1990,2065,2105,2142,2222,2303,2350,2308,2335,2408,2458,2504,2540,2516,2589,2588,2657,2733,2759,2836,2821,2893,2918,2951,3009,3076,3147,3184,3209,3235,3294,3374,3441,3476,3543,3574,3648,3665,3727,3776,3851,3925,3965,3986,4057,4125,4166,4246,4318,4388,4438,4457,4504,4586,4652,4680,4693,4772,4853,4885,4958,4999,
1,74,106,162,241,260,324,393,449,526,599,677,736,750,796,808,793,832,866,865,935,1005,1055,1128,1146,1076,1110,1176,1255,1246,1323,1388,1356,1369,1428,1479,1474,1557,1625,1671,1740,1818,1793,1859,1876,1925,1997,2040,2091,2065,2146,2226,2286,2280,2360,2383,2430,2499,2477,2554,2613,2616,2675,2759,2840,2910,2993,3026,3077,3097,3179,3260,3297,3377,3432,3499,3554,3569,3605,3604,3675,3736,3805,3866,3929,3871,3917,3998,4000,4061,4087,4115,4192,4224,4302,4385,4453,4529,4589,4659,4727,4794,4825,4776,4837,4915,4999,
1,26,50,102,148,197,229,311,329,359,442,520,541,587,596,594,674,736,819,808,875,941,1024,1104,1188,1256,1282,1361,1358,1370,1447,1495,1561,1643,1723,1795,1852,1826,1869,1948,1952,2022,2062,2133,2183,2200,2269,2317,2376,2364,2436,2470,2389,2438,2497,2569,2585,2659,2647,2694,2764,2772,2777,2838,2907,2967,3043,3113,3174,3228,3290,3255,3307,3330,3401,3448,3467,3515,3583,3666,3714,3753,3831,3838,3917,3924,3970,4049,4104,4186,4233,4298,4326,4394,4422,4482,4561,4597,4676,4745,4781,4822,4798,4847,4900,4962,4999,
1,30,14,32,59,127,203,204,285,359,339,408,426,507,583,638,717,786,835,882,888,934,912,979,952,1021,1104,1133,1176,1166,1212,1260,1332,1391,1456,1516,1563,1624,1657,1725,1783,1713,1691,1730,1793,1788,1762,1845,1906,1890,1973,2015,2091,2168,2227,2300,2343,2423,2487,2485,2551,2635,2712,2661,2701,2761,2820,2883,2890,2938,3013,3066,3005,3060,3115,3195,3212,3269,3351,3378,3429,3453,3534,3618,3690,3707,3768,3832,3885,3947,4003,4080,4018,4039,4068,4144,4184,4262,4237,4309,4387,4466,4438,4496,4524,4586,4658,4716,4794,4878,4960,4999,
