1,43,88,128,168,210,177,205,214,193,240,287,259,281,323,361,317,357,362,386,423,457,503,520,513,547,546,582,607,632,674,714,718,725,751,764,810,804,836,870,885,925,967,999,
1,0,9,43,81,104,107,146,175,214,232,269,289,332,365,390,418,453,494,523,540,561,602,638,675,716,714,736,756,796,837,874,901,934,962,999,
1,25,68,94,126,171,212,235,260,249,278,318,359,390,421,453,422,448,462,505,541,578,603,649,689,682,722,708,738,783,812,831,875,903,928,957,999,
1,40,87,134,125,171,203,247,259,297,322,360,357,337,372,415,454,473,510,530,543,562,555,594,629,613,627,671,711,710,750,791,830,868,904,943,988,999,
1,43,31,50,85,130,177,186,198,223,254,284,315,328,366,411,434,470,507,531,532,562,589,627,671,711,713,753,787,826,849,896,931,949,953,999,
1,26,7,51,37,81,107,142,170,204,226,269,288,316,339,383,381,370,408,449,467,501,536,568,598,614,616,657,686,715,742,749,796,837,882,874,919,931,957,999,
1,42,86,128,120,153,184,221,264,300,330,368,413,417,453,448,470,491,514,561,598,633,672,682,727,763,748,795,825,847,839,866,909,905,949,970,999,
1,0,38,68,51,81,57,103,150,129,175,209,247,285,331,353,385,426,448,485,459,487,525,569,612,638,617,642,677,701,723,719,698,724,766,777,806,821,864,907,954,999,
1,21,62,107,91,122,161,179,214,261,267,314,349,361,374,402,406,432,468,494,506,548,591,633,674,646,693,735,762,771,746,778,819,865,847,886,923,924,967,999,
1,2,5,7,48,86,106,98,128,136,180,207,226,266,262,309,322,367,408,436,472,473,518,559,606,566,605,597,611,657,692,737,772,819,836,874,917,952,999,
