493,197,
935,324,
194,
264,
535,
200,
549,39,
401,
329,
409,271,
448,246,
291,64,

557,555,
174,
883,631,244,
413,
112,
504,49,
378,
129,101,
717,496,
827,
64,

146,
127,


424,
87,
168,
467,330,
54,
195,
447,
168,

220,
210,
45,
451,22,
342,

265,
860,502,217,159,
840,
34,
140,
227,
246,
393,
410,
368,
501,
357,
528,

453,

712,141,
723,
482,

419,67,
109,
588,82,
268,138,
152,
724,393,
723,629,
315,
330,148,
134,
588,238,152,
360,333,
256,164,
116,
60,
378,358,
373,157,

83,

66,
336,2,
562,415,81,

308,

768,299,
679,316,
490,
678,
101,
112,
511,
173,
219,
708,
