1,78,287,899,752,683,69,605,440,956,993,402,886,999,
1,624,52,177,500,826,999,
1,112,6,539,498,398,999,
1,622,13,570,999,
1,19,259,598,416,499,999,
1,505,151,649,633,231,309,606,999,
1,671,904,725,222,527,999,
1,172,625,969,604,134,34,532,288,593,833,871,999,
1,324,344,192,511,359,54,447,156,634,999,
1,346,341,504,894,812,836,396,672,247,866,999,
1,534,558,682,544,31,727,799,421,955,767,877,842,999,
1,295,151,609,999,
1,642,131,675,312,261,93,559,345,383,531,999,
1,34,3,673,856,495,999,
1,592,178,779,692,999,
1,322,712,479,877,741,331,336,264,597,999,
1,341,650,139,649,270,520,999,
1,14,18,443,999,
1,408,283,196,363,209,802,999,
1,516,274,423,921,481,958,984,308,387,999,
1,417,257,178,426,478,962,999,
1,494,546,999,
1,114,484,474,841,999,
1,153,772,984,826,898,223,668,999,
1,425,346,345,307,999,
1,504,856,889,999,
1,463,309,310,999,
1,386,107,538,985,743,999,
1,56,499,573,952,999,
1,686,389,261,259,144,774,999,
1,177,728,603,519,486,999,
1,164,535,999,
1,202,220,23,495,237,807,899,938,999,
1,251,472,896,333,671,439,827,557,874,533,999,
1,22,605,884,967,979,999,
1,341,438,841,309,353,365,386,891,999,
1,276,505,343,684,999,
1,165,805,983,343,774,999,
1,460,541,563,999,
1,657,470,944,354,999,
1,15,565,418,682,999,
1,584,384,834,877,999,
1,67,138,553,828,833,294,988,668,550,999,
1,678,594,798,416,286,495,885,999,
1,676,282,961,557,509,999,
1,447,887,822,882,963,283,203,701,256,879,953,914,646,999,
1,692,489,316,625,776,479,432,999,
1,280,676,732,929,630,803,999,
1,586,592,999,
1,318,599,865,619,778,143,484,266,505,999,
1,594,263,510,696,536,782,999,
1,457,747,999,
1,320,583,102,307,999,
1,412,55,91,509,999,
1,7,582,771,401,999,
1,670,542,913,431,488,580,613,576,648,999,
1,419,688,450,873,555,999,
1,36,460,870,933,766,999,
1,679,811,972,343,233,657,332,436,999,
1,683,428,666,407,999,
1,326,694,604,999,
1,295,171,669,904,898,999,
1,471,78,645,608,503,777,999,
1,148,361,82,751,519,786,781,467,999,
1,323,506,375,583,734,999,
1,360,258,739,46,460,999,
1,25,585,104,290,763,682,959,999,
1,453,287,817,675,999,
1,276,697,105,350,792,999,
1,452,402,999,
1,31,213,809,999,
1,644,517,205,118,295,979,999,
1,460,357,609,349,681,999,
1,154,779,999,
1,519,110,252,758,577,999,
1,265,517,999,
1,623,655,433,999,
1,394,982,744,854,495,407,834,999,
1,275,369,385,221,18,353,826,999,
1,699,697,903,807,999,
1,118,785,188,663,642,424,626,999,
1,169,724,344,886,338,999,
1,173,684,738,999,
1,541,807,686,527,501,999,
1,589,413,266,729,883,355,999,
1,270,245,432,524,374,417,870,999,
1,351,65,108,602,678,999,
1,112,636,264,426,718,999,
1,83,288,579,636,864,749,437,822,792,999,
1,629,707,326,851,623,166,689,999,
1,467,542,820,515,246,260,305,999,
1,203,40,527,623,878,871,877,999,
1,504,533,292,751,808,568,873,582,999,
1,613,423,277,512,467,999,
1,219,911,275,260,955,589,522,82,318,861,999,
1,511,703,999,
1,265,681,547,315,401,999,
1,551,231,675,415,872,558,488,164,345,999,
1,153,810,718,305,440,451,642,261,538,983,362,999,
1,422,896,442,666,538,999,
