1,41,66,60,93,135,172,170,214,177,222,256,276,311,349,351,370,391,421,470,495,526,557,587,626,664,708,690,714,676,724,742,789,822,815,864,855,903,951,999,
1,44,69,78,90,131,125,137,148,189,213,262,263,273,286,318,354,380,424,441,488,517,555,554,571,614,621,631,616,641,686,727,747,790,824,871,868,916,956,999,
1,26,55,7,49,84,121,154,184,185,231,268,305,332,370,418,466,480,520,567,612,627,658,707,723,697,732,713,735,772,817,862,872,900,913,954,999,
