1,16,34,43,73,64,80,125,161,200,240,244,279,305,345,381,384,408,437,480,465,510,550,567,611,655,684,713,722,739,784,821,843,863,872,887,908,917,940,971,999,
1,31,60,49,74,103,127,160,184,196,239,278,281,324,307,333,376,416,445,453,468,477,521,564,588,622,632,674,717,732,721,729,754,779,793,828,870,915,956,999,
1,42,45,67,93,98,139,164,203,243,274,295,315,352,387,411,454,497,498,533,536,574,616,659,688,672,706,715,750,791,834,857,895,933,964,999,
