1,18,60,82,104,112,154,199,236,246,250,294,339,382,406,395,431,476,520,485,500,540,583,623,604,637,668,705,723,722,747,754,791,837,822,862,860,906,939,982,999,
1,20,46,90,123,146,180,209,202,247,285,317,315,351,381,426,449,468,501,538,561,592,623,643,686,662,704,716,714,741,784,762,750,787,831,876,911,919,963,999,
1,0,43,81,119,141,181,204,231,244,289,313,335,373,419,440,477,505,542,549,572,607,584,628,622,650,695,740,783,791,837,872,894,932,934,958,999,
