1,86,87,138,164,208,206,229,275,316,365,447,532,592,666,719,801,883,887,937,999,
1,88,169,234,320,315,404,491,524,518,601,606,638,688,714,732,738,788,877,950,999,
1,36,12,14,55,91,170,242,252,324,407,399,432,501,577,652,719,756,724,779,836,910,999,
