1,58,54,19,32,119,189,288,370,447,548,564,522,527,622,619,634,705,747,685,722,827,896,999,
1,59,146,215,260,367,458,485,562,518,600,705,799,772,838,942,999,
1,77,152,207,241,334,431,338,423,500,579,592,674,775,831,929,999,
